taxon	header	partition	gc_content	valid_sites	gc_sites	n_sites_in_partition
KU201316.1_Staspe	KU201316.1_Staspe	p32_ND4	0.26681614349775784	446	119	446
KU201316.1_Staspe	KU201316.1_Staspe	p34_ND5	0.2737030411449016	559	153	559
KU201316.1_Staspe	KU201316.1_Staspe	p35_ND5	0.07526881720430108	558	42	558
KU201316.1_Staspe	KU201316.1_Staspe	p37_ND6	0.20359281437125748	167	34	167
KU201316.1_Staspe	KU201316.1_Staspe	p38_ND6	0.23353293413173654	167	39	167
KU201316.1_Staspe	KU201316.1_Staspe	p40_rrnl	0.22811918063314712	1074	245	1074
KU201316.1_Staspe	KU201316.1_Staspe	p41_rrns	0.24967490247074123	769	192	787
KX091850.1_Cersau	KX091850.1_Cersau	p1_ATP6	0.27555555555555555	225	62	226
KX091850.1_Cersau	KX091850.1_Cersau	p2_ATP6	0.3333333333333333	225	75	226
KX091850.1_Cersau	KX091850.1_Cersau	p4_ATP8	0.09433962264150944	53	5	53
KX091850.1_Cersau	KX091850.1_Cersau	p5_ATP8	0.2641509433962264	53	14	53
KX091850.1_Cersau	KX091850.1_Cersau	p7_COX1	0.39453125	512	202	512
KX091850.1_Cersau	KX091850.1_Cersau	p8_COX1	0.396484375	512	203	512
KX091850.1_Cersau	KX091850.1_Cersau	p10_COX2	0.3815789473684211	228	87	228
KX091850.1_Cersau	KX091850.1_Cersau	p11_COX2	0.3508771929824561	228	80	228
KX091850.1_Cersau	KX091850.1_Cersau	p13_COX3	0.34600760456273766	263	91	263
KX091850.1_Cersau	KX091850.1_Cersau	p14_COX3	0.366412213740458	262	96	262
KX091850.1_Cersau	KX091850.1_Cersau	p16_CYTB	0.36243386243386244	378	137	378
KX091850.1_Cersau	KX091850.1_Cersau	p17_CYTB	0.3386243386243386	378	128	378
KX091850.1_Cersau	KX091850.1_Cersau	p19_ND1	0.0429042904290429	303	13	303
KX091850.1_Cersau	KX091850.1_Cersau	p20_ND1	0.31683168316831684	303	96	303
KX091850.1_Cersau	KX091850.1_Cersau	p22_ND2	0.2303206997084548	343	79	343
KX091850.1_Cersau	KX091850.1_Cersau	p23_ND2	0.30029154518950435	343	103	343
KX091850.1_Cersau	KX091850.1_Cersau	p25_ND3	0.2542372881355932	118	30	118
KX091850.1_Cersau	KX091850.1_Cersau	p26_ND3	0.3135593220338983	118	37	118
KX091850.1_Cersau	KX091850.1_Cersau	p28_ND4L	0.06382978723404255	94	6	94
KX091850.1_Cersau	KX091850.1_Cersau	p29_ND4L	0.26595744680851063	94	25	94
KX091850.1_Cersau	KX091850.1_Cersau	p31_ND4	0.3004484304932735	446	134	446
KX091850.1_Cersau	KX091850.1_Cersau	p32_ND4	0.24663677130044842	446	110	446
KX091850.1_Cersau	KX091850.1_Cersau	p34_ND5	0.24508050089445438	559	137	559
KX091850.1_Cersau	KX091850.1_Cersau	p35_ND5	0.03046594982078853	558	17	558
KX091850.1_Cersau	KX091850.1_Cersau	p37_ND6	0.17964071856287425	167	30	167
KX091850.1_Cersau	KX091850.1_Cersau	p38_ND6	0.2275449101796407	167	38	167
KX091850.1_Cersau	KX091850.1_Cersau	p40_rrnl	0.20763500931098697	1074	223	1074
KX091850.1_Cersau	KX091850.1_Cersau	p41_rrns	0.23466666666666666	750	176	787
KX091851.1_Creelo	KX091851.1_Creelo	p1_ATP6	0.2743362831858407	226	62	226
KX091851.1_Creelo	KX091851.1_Creelo	p2_ATP6	0.3495575221238938	226	79	226
KX091851.1_Creelo	KX091851.1_Creelo	p4_ATP8	0.18867924528301888	53	10	53
KX091851.1_Creelo	KX091851.1_Creelo	p5_ATP8	0.2830188679245283	53	15	53
KX091851.1_Creelo	KX091851.1_Creelo	p7_COX1	0.408203125	512	209	512
KX091851.1_Creelo	KX091851.1_Creelo	p8_COX1	0.40625	512	208	512
KX091851.1_Creelo	KX091851.1_Creelo	p10_COX2	0.3815789473684211	228	87	228
KX091851.1_Creelo	KX091851.1_Creelo	p11_COX2	0.35964912280701755	228	82	228
KX091851.1_Creelo	KX091851.1_Creelo	p13_COX3	0.376425855513308	263	99	263
KX091851.1_Creelo	KX091851.1_Creelo	p14_COX3	0.3816793893129771	262	100	262
KX091851.1_Creelo	KX091851.1_Creelo	p16_CYTB	0.37037037037037035	378	140	378
KX091851.1_Creelo	KX091851.1_Creelo	p17_CYTB	0.34656084656084657	378	131	378
KX091851.1_Creelo	KX091851.1_Creelo	p19_ND1	0.07920792079207921	303	24	303
KX091851.1_Creelo	KX091851.1_Creelo	p20_ND1	0.3234323432343234	303	98	303
KX091851.1_Creelo	KX091851.1_Creelo	p22_ND2	0.25072886297376096	343	86	343
KX091851.1_Creelo	KX091851.1_Creelo	p23_ND2	0.34110787172011664	343	117	343
KX091851.1_Creelo	KX091851.1_Creelo	p25_ND3	0.288135593220339	118	34	118
KX091851.1_Creelo	KX091851.1_Creelo	p26_ND3	0.2966101694915254	118	35	118
KX091851.1_Creelo	KX091851.1_Creelo	p28_ND4L	0.07446808510638298	94	7	94
KX091851.1_Creelo	KX091851.1_Creelo	p29_ND4L	0.26595744680851063	94	25	94
KX091851.1_Creelo	KX091851.1_Creelo	p31_ND4	0.30269058295964124	446	135	446
KX091851.1_Creelo	KX091851.1_Creelo	p32_ND4	0.2556053811659193	446	114	446
KX091851.1_Creelo	KX091851.1_Creelo	p34_ND5	0.26118067978533094	559	146	559
KX091851.1_Creelo	KX091851.1_Creelo	p35_ND5	0.06630824372759857	558	37	558
KX091851.1_Creelo	KX091851.1_Creelo	p37_ND6	0.20359281437125748	167	34	167
KX091851.1_Creelo	KX091851.1_Creelo	p38_ND6	0.2155688622754491	167	36	167
KX091851.1_Creelo	KX091851.1_Creelo	p40_rrnl	0.2309124767225326	1074	248	1074
KX091851.1_Creelo	KX091851.1_Creelo	p41_rrns	0.2621231979030144	763	200	787
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p1_ATP6	0.28761061946902655	226	65	226
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p2_ATP6	0.35398230088495575	226	80	226
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p4_ATP8	0.09433962264150944	53	5	53
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p5_ATP8	0.22641509433962265	53	12	53
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p7_COX1	0.412109375	512	211	512
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p8_COX1	0.40625	512	208	512
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p10_COX2	0.41228070175438597	228	94	228
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p11_COX2	0.33771929824561403	228	77	228
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p13_COX3	0.38783269961977185	263	102	263
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p14_COX3	0.37786259541984735	262	99	262
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p16_CYTB	0.373015873015873	378	141	378
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p17_CYTB	0.3492063492063492	378	132	378
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p19_ND1	0.09570957095709572	303	29	303
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p20_ND1	0.32673267326732675	303	99	303
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p22_ND2	0.239067055393586	343	82	343
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p23_ND2	0.3206997084548105	343	110	343
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p25_ND3	0.2542372881355932	118	30	118
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p26_ND3	0.2966101694915254	118	35	118
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p28_ND4L	0.0425531914893617	94	4	94
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p29_ND4L	0.26595744680851063	94	25	94
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p31_ND4	0.3251121076233184	446	145	446
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p32_ND4	0.2623318385650224	446	117	446
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p34_ND5	0.26833631484794274	559	150	559
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p35_ND5	0.07885304659498207	558	44	558
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p37_ND6	0.19760479041916168	167	33	167
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p38_ND6	0.2275449101796407	167	38	167
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p40_rrnl	0.21808014911463186	1073	234	1074
KX091854.1_Spiocc2	KX091854.1_Spiocc2	p41_rrns	0.22593582887700533	748	169	787
KX091855.1_Hesspe	KX091855.1_Hesspe	p1_ATP6	0.2610619469026549	226	59	226
KX091855.1_Hesspe	KX091855.1_Hesspe	p2_ATP6	0.336283185840708	226	76	226
KX091855.1_Hesspe	KX091855.1_Hesspe	p4_ATP8	0.09433962264150944	53	5	53
KX091855.1_Hesspe	KX091855.1_Hesspe	p5_ATP8	0.20754716981132076	53	11	53
KX091855.1_Hesspe	KX091855.1_Hesspe	p7_COX1	0.40234375	512	206	512
KX091855.1_Hesspe	KX091855.1_Hesspe	p8_COX1	0.400390625	512	205	512
KX091855.1_Hesspe	KX091855.1_Hesspe	p10_COX2	0.37280701754385964	228	85	228
KX091855.1_Hesspe	KX091855.1_Hesspe	p11_COX2	0.34210526315789475	228	78	228
KX091855.1_Hesspe	KX091855.1_Hesspe	p13_COX3	0.34980988593155893	263	92	263
KX091855.1_Hesspe	KX091855.1_Hesspe	p14_COX3	0.3816793893129771	262	100	262
KX091855.1_Hesspe	KX091855.1_Hesspe	p16_CYTB	0.3783068783068783	378	143	378
KX091855.1_Hesspe	KX091855.1_Hesspe	p17_CYTB	0.3439153439153439	378	130	378
KX091855.1_Hesspe	KX091855.1_Hesspe	p19_ND1	0.04950495049504951	303	15	303
KX091855.1_Hesspe	KX091855.1_Hesspe	p20_ND1	0.3234323432343234	303	98	303
KX091855.1_Hesspe	KX091855.1_Hesspe	p22_ND2	0.22740524781341107	343	78	343
KX091855.1_Hesspe	KX091855.1_Hesspe	p23_ND2	0.31486880466472306	343	108	343
KX091855.1_Hesspe	KX091855.1_Hesspe	p25_ND3	0.288135593220339	118	34	118
KX091855.1_Hesspe	KX091855.1_Hesspe	p26_ND3	0.3135593220338983	118	37	118
KX091855.1_Hesspe	KX091855.1_Hesspe	p28_ND4L	0.10638297872340426	94	10	94
KX091855.1_Hesspe	KX091855.1_Hesspe	p29_ND4L	0.24468085106382978	94	23	94
KX091855.1_Hesspe	KX091855.1_Hesspe	p31_ND4	0.3071748878923767	446	137	446
KX091855.1_Hesspe	KX091855.1_Hesspe	p32_ND4	0.24663677130044842	446	110	446
KX091855.1_Hesspe	KX091855.1_Hesspe	p34_ND5	0.24508050089445438	559	137	559
KX091855.1_Hesspe	KX091855.1_Hesspe	p35_ND5	0.05197132616487455	558	29	558
KX091855.1_Hesspe	KX091855.1_Hesspe	p37_ND6	0.19161676646706588	167	32	167
KX091855.1_Hesspe	KX091855.1_Hesspe	p38_ND6	0.23353293413173654	167	39	167
KX091855.1_Hesspe	KX091855.1_Hesspe	p40_rrnl	0.2122905027932961	1074	228	1074
KX091855.1_Hesspe	KX091855.1_Hesspe	p41_rrns	0.22119205298013245	755	167	787
KX091863.1_Physha	KX091863.1_Physha	p1_ATP6	0.30973451327433627	226	70	226
KX091863.1_Physha	KX091863.1_Physha	p2_ATP6	0.35398230088495575	226	80	226
KX091863.1_Physha	KX091863.1_Physha	p4_ATP8	0.11320754716981132	53	6	53
KX091863.1_Physha	KX091863.1_Physha	p5_ATP8	0.22641509433962265	53	12	53
KX091863.1_Physha	KX091863.1_Physha	p7_COX1	0.416015625	512	213	512
KX091863.1_Physha	KX091863.1_Physha	p8_COX1	0.40625	512	208	512
KX091863.1_Physha	KX091863.1_Physha	p10_COX2	0.40350877192982454	228	92	228
KX091863.1_Physha	KX091863.1_Physha	p11_COX2	0.33771929824561403	228	77	228
KX091863.1_Physha	KX091863.1_Physha	p13_COX3	0.3688212927756654	263	97	263
KX091863.1_Physha	KX091863.1_Physha	p14_COX3	0.3893129770992366	262	102	262
KX091863.1_Physha	KX091863.1_Physha	p16_CYTB	0.3968253968253968	378	150	378
KX091863.1_Physha	KX091863.1_Physha	p17_CYTB	0.3492063492063492	378	132	378
KX091863.1_Physha	KX091863.1_Physha	p19_ND1	0.1419141914191419	303	43	303
KX091863.1_Physha	KX091863.1_Physha	p20_ND1	0.3234323432343234	303	98	303
KX091863.1_Physha	KX091863.1_Physha	p22_ND2	0.21865889212827988	343	75	343
KX091863.1_Physha	KX091863.1_Physha	p23_ND2	0.3556851311953353	343	122	343
KX091863.1_Physha	KX091863.1_Physha	p25_ND3	0.2711864406779661	118	32	118
KX091863.1_Physha	KX091863.1_Physha	p26_ND3	0.3389830508474576	118	40	118
KX091863.1_Physha	KX091863.1_Physha	p28_ND4L	0.1702127659574468	94	16	94
KX091863.1_Physha	KX091863.1_Physha	p29_ND4L	0.2765957446808511	94	26	94
KX091863.1_Physha	KX091863.1_Physha	p31_ND4	0.32653061224489793	441	144	446
KX091863.1_Physha	KX091863.1_Physha	p32_ND4	0.26303854875283444	441	116	446
KX091863.1_Physha	KX091863.1_Physha	p34_ND5	0.2826475849731664	559	158	559
KX091863.1_Physha	KX091863.1_Physha	p35_ND5	0.11469534050179211	558	64	558
KX091863.1_Physha	KX091863.1_Physha	p37_ND6	0.19879518072289157	166	33	167
KX091863.1_Physha	KX091863.1_Physha	p38_ND6	0.24096385542168675	166	40	167
KX091863.1_Physha	KX091863.1_Physha	p40_rrnl	0.23277467411545624	1074	250	1074
KX091863.1_Physha	KX091863.1_Physha	p41_rrns	0.23687752355316286	743	176	787
KX091864.1_Rholat	KX091864.1_Rholat	p1_ATP6	0.3141592920353982	226	71	226
KX091864.1_Rholat	KX091864.1_Rholat	p2_ATP6	0.3584070796460177	226	81	226
KX091864.1_Rholat	KX091864.1_Rholat	p4_ATP8	0.1509433962264151	53	8	53
KX091864.1_Rholat	KX091864.1_Rholat	p5_ATP8	0.2830188679245283	53	15	53
KX091864.1_Rholat	KX091864.1_Rholat	p7_COX1	0.423828125	512	217	512
KX091864.1_Rholat	KX091864.1_Rholat	p8_COX1	0.408203125	512	209	512
KX091864.1_Rholat	KX091864.1_Rholat	p10_COX2	0.37719298245614036	228	86	228
KX091864.1_Rholat	KX091864.1_Rholat	p11_COX2	0.34649122807017546	228	79	228
KX091864.1_Rholat	KX091864.1_Rholat	p13_COX3	0.38783269961977185	263	102	263
KX091864.1_Rholat	KX091864.1_Rholat	p14_COX3	0.38549618320610685	262	101	262
KX091864.1_Rholat	KX091864.1_Rholat	p16_CYTB	0.37037037037037035	378	140	378
KX091864.1_Rholat	KX091864.1_Rholat	p17_CYTB	0.34656084656084657	378	131	378
KX091864.1_Rholat	KX091864.1_Rholat	p19_ND1	0.11551155115511551	303	35	303
KX091864.1_Rholat	KX091864.1_Rholat	p20_ND1	0.3333333333333333	303	101	303
KX091864.1_Rholat	KX091864.1_Rholat	p22_ND2	0.21865889212827988	343	75	343
KX091864.1_Rholat	KX091864.1_Rholat	p23_ND2	0.32653061224489793	343	112	343
KX091864.1_Rholat	KX091864.1_Rholat	p25_ND3	0.2627118644067797	118	31	118
KX091864.1_Rholat	KX091864.1_Rholat	p26_ND3	0.3305084745762712	118	39	118
KX091864.1_Rholat	KX091864.1_Rholat	p28_ND4L	0.07446808510638298	94	7	94
KX091864.1_Rholat	KX091864.1_Rholat	p29_ND4L	0.2553191489361702	94	24	94
KX091864.1_Rholat	KX091864.1_Rholat	p31_ND4	0.3116591928251121	446	139	446
KX091864.1_Rholat	KX091864.1_Rholat	p32_ND4	0.26681614349775784	446	119	446
KX091864.1_Rholat	KX091864.1_Rholat	p34_ND5	0.26118067978533094	559	146	559
KX091864.1_Rholat	KX091864.1_Rholat	p35_ND5	0.1003584229390681	558	56	558
KX091864.1_Rholat	KX091864.1_Rholat	p37_ND6	0.20958083832335328	167	35	167
KX091864.1_Rholat	KX091864.1_Rholat	p38_ND6	0.23353293413173654	167	39	167
KX091864.1_Rholat	KX091864.1_Rholat	p40_rrnl	0.22811918063314712	1074	245	1074
KX091864.1_Rholat	KX091864.1_Rholat	p41_rrns	0.2394736842105263	760	182	787
KX434808.1_Miocaf	KX434808.1_Miocaf	p1_ATP6	0.2743362831858407	226	62	226
KX434808.1_Miocaf	KX434808.1_Miocaf	p2_ATP6	0.3672566371681416	226	83	226
KX434808.1_Miocaf	KX434808.1_Miocaf	p4_ATP8	0.1320754716981132	53	7	53
KX434808.1_Miocaf	KX434808.1_Miocaf	p5_ATP8	0.2641509433962264	53	14	53
KX434808.1_Miocaf	KX434808.1_Miocaf	p7_COX1	0.40625	512	208	512
KX434808.1_Miocaf	KX434808.1_Miocaf	p8_COX1	0.396484375	512	203	512
KX434808.1_Miocaf	KX434808.1_Miocaf	p10_COX2	0.3684210526315789	228	84	228
KX434808.1_Miocaf	KX434808.1_Miocaf	p11_COX2	0.34649122807017546	228	79	228
KX434808.1_Miocaf	KX434808.1_Miocaf	p13_COX3	0.376425855513308	263	99	263
KX434808.1_Miocaf	KX434808.1_Miocaf	p14_COX3	0.36259541984732824	262	95	262
KX434808.1_Miocaf	KX434808.1_Miocaf	p16_CYTB	0.3835978835978836	378	145	378
KX434808.1_Miocaf	KX434808.1_Miocaf	p17_CYTB	0.3492063492063492	378	132	378
KX434808.1_Miocaf	KX434808.1_Miocaf	p19_ND1	0.09900990099009901	303	30	303
KX434808.1_Miocaf	KX434808.1_Miocaf	p20_ND1	0.31683168316831684	303	96	303
KX434808.1_Miocaf	KX434808.1_Miocaf	p22_ND2	0.23615160349854228	343	81	343
KX434808.1_Miocaf	KX434808.1_Miocaf	p23_ND2	0.3119533527696793	343	107	343
KX434808.1_Miocaf	KX434808.1_Miocaf	p25_ND3	0.3135593220338983	118	37	118
KX434808.1_Miocaf	KX434808.1_Miocaf	p26_ND3	0.3135593220338983	118	37	118
KX434808.1_Miocaf	KX434808.1_Miocaf	p28_ND4L	0.06382978723404255	94	6	94
KX434808.1_Miocaf	KX434808.1_Miocaf	p29_ND4L	0.2765957446808511	94	26	94
KX434808.1_Miocaf	KX434808.1_Miocaf	p31_ND4	0.31390134529147984	446	140	446
KX434808.1_Miocaf	KX434808.1_Miocaf	p32_ND4	0.24887892376681614	446	111	446
KX434808.1_Miocaf	KX434808.1_Miocaf	p34_ND5	0.2558139534883721	559	143	559
KX434808.1_Miocaf	KX434808.1_Miocaf	p35_ND5	0.06989247311827956	558	39	558
KX434808.1_Miocaf	KX434808.1_Miocaf	p37_ND6	0.2215568862275449	167	37	167
KX434808.1_Miocaf	KX434808.1_Miocaf	p38_ND6	0.25748502994011974	167	43	167
KX434808.1_Miocaf	KX434808.1_Miocaf	p40_rrnl	0.2132216014897579	1074	229	1074
KX434808.1_Miocaf	KX434808.1_Miocaf	p41_rrns	0.24110671936758893	759	183	787
KX434810.1_Miryun	KX434810.1_Miryun	p1_ATP6	0.34513274336283184	226	78	226
KX434810.1_Miryun	KX434810.1_Miryun	p2_ATP6	0.3584070796460177	226	81	226
KX434810.1_Miryun	KX434810.1_Miryun	p4_ATP8	0.20754716981132076	53	11	53
KX434810.1_Miryun	KX434810.1_Miryun	p5_ATP8	0.22641509433962265	53	12	53
KX434810.1_Miryun	KX434810.1_Miryun	p7_COX1	0.419921875	512	215	512
KX434810.1_Miryun	KX434810.1_Miryun	p8_COX1	0.4070450097847358	511	208	512
KX434810.1_Miryun	KX434810.1_Miryun	p10_COX2	0.3991228070175439	228	91	228
KX434810.1_Miryun	KX434810.1_Miryun	p11_COX2	0.3684210526315789	228	84	228
KX434810.1_Miryun	KX434810.1_Miryun	p13_COX3	0.39543726235741444	263	104	263
KX434810.1_Miryun	KX434810.1_Miryun	p14_COX3	0.37404580152671757	262	98	262
KX434810.1_Miryun	KX434810.1_Miryun	p16_CYTB	0.41534391534391535	378	157	378
KX434810.1_Miryun	KX434810.1_Miryun	p17_CYTB	0.335978835978836	378	127	378
KX434810.1_Miryun	KX434810.1_Miryun	p19_ND1	0.15181518151815182	303	46	303
KX434810.1_Miryun	KX434810.1_Miryun	p20_ND1	0.33003300330033003	303	100	303
KX434810.1_Miryun	KX434810.1_Miryun	p22_ND2	0.30994152046783624	342	106	343
KX434810.1_Miryun	KX434810.1_Miryun	p23_ND2	0.3498542274052478	343	120	343
KX434810.1_Miryun	KX434810.1_Miryun	p25_ND3	0.3050847457627119	118	36	118
KX434810.1_Miryun	KX434810.1_Miryun	p26_ND3	0.3389830508474576	118	40	118
KX434810.1_Miryun	KX434810.1_Miryun	p28_ND4L	0.14893617021276595	94	14	94
KX434810.1_Miryun	KX434810.1_Miryun	p29_ND4L	0.2872340425531915	94	27	94
KX434810.1_Miryun	KX434810.1_Miryun	p31_ND4	0.3251121076233184	446	145	446
KX434810.1_Miryun	KX434810.1_Miryun	p32_ND4	0.31390134529147984	446	140	446
KX434810.1_Miryun	KX434810.1_Miryun	p34_ND5	0.295169946332737	559	165	559
KX434810.1_Miryun	KX434810.1_Miryun	p35_ND5	0.13440860215053763	558	75	558
KX434810.1_Miryun	KX434810.1_Miryun	p37_ND6	0.2694610778443114	167	45	167
KX434810.1_Miryun	KX434810.1_Miryun	p38_ND6	0.2694610778443114	167	45	167
KX434810.1_Miryun	KX434810.1_Miryun	p40_rrnl	0.24953445065176907	1074	268	1074
KX434810.1_Miryun	KX434810.1_Miryun	p41_rrns	0.25718608169440244	661	170	787
KX434811.1_Psewah	KX434811.1_Psewah	p1_ATP6	0.2743362831858407	226	62	226
KX434811.1_Psewah	KX434811.1_Psewah	p2_ATP6	0.3584070796460177	226	81	226
KX434811.1_Psewah	KX434811.1_Psewah	p4_ATP8	0.11320754716981132	53	6	53
KX434811.1_Psewah	KX434811.1_Psewah	p5_ATP8	0.24528301886792453	53	13	53
KX434811.1_Psewah	KX434811.1_Psewah	p7_COX1	0.404296875	512	207	512
KX434811.1_Psewah	KX434811.1_Psewah	p8_COX1	0.404296875	512	207	512
KX434811.1_Psewah	KX434811.1_Psewah	p10_COX2	0.41228070175438597	228	94	228
KX434811.1_Psewah	KX434811.1_Psewah	p11_COX2	0.33771929824561403	228	77	228
KX434811.1_Psewah	KX434811.1_Psewah	p13_COX3	0.3650190114068441	263	96	263
KX434811.1_Psewah	KX434811.1_Psewah	p14_COX3	0.37786259541984735	262	99	262
KX434811.1_Psewah	KX434811.1_Psewah	p16_CYTB	0.36772486772486773	378	139	378
KX434811.1_Psewah	KX434811.1_Psewah	p17_CYTB	0.3439153439153439	378	130	378
KX434811.1_Psewah	KX434811.1_Psewah	p19_ND1	0.0858085808580858	303	26	303
KX434811.1_Psewah	KX434811.1_Psewah	p20_ND1	0.3234323432343234	303	98	303
KX434811.1_Psewah	KX434811.1_Psewah	p22_ND2	0.22157434402332363	343	76	343
KX434811.1_Psewah	KX434811.1_Psewah	p23_ND2	0.3177842565597668	343	109	343
KX434811.1_Psewah	KX434811.1_Psewah	p25_ND3	0.288135593220339	118	34	118
KX434811.1_Psewah	KX434811.1_Psewah	p26_ND3	0.2966101694915254	118	35	118
KX434811.1_Psewah	KX434811.1_Psewah	p28_ND4L	0.10638297872340426	94	10	94
KX434811.1_Psewah	KX434811.1_Psewah	p29_ND4L	0.2765957446808511	94	26	94
KX434811.1_Psewah	KX434811.1_Psewah	p31_ND4	0.3071748878923767	446	137	446
KX434811.1_Psewah	KX434811.1_Psewah	p32_ND4	0.27802690582959644	446	124	446
KX434811.1_Psewah	KX434811.1_Psewah	p34_ND5	0.26654740608228983	559	149	559
KX434811.1_Psewah	KX434811.1_Psewah	p35_ND5	0.06093189964157706	558	34	558
KX434811.1_Psewah	KX434811.1_Psewah	p37_ND6	0.19161676646706588	167	32	167
KX434811.1_Psewah	KX434811.1_Psewah	p38_ND6	0.2275449101796407	167	38	167
KX434811.1_Psewah	KX434811.1_Psewah	p40_rrnl	0.2271880819366853	1074	244	1074
KX434811.1_Psewah	KX434811.1_Psewah	p41_rrns	0.2544	625	159	787
KX434812.1_Cammou	KX434812.1_Cammou	p1_ATP6	0.3053097345132743	226	69	226
KX434812.1_Cammou	KX434812.1_Cammou	p2_ATP6	0.34513274336283184	226	78	226
KX434812.1_Cammou	KX434812.1_Cammou	p4_ATP8	0.07547169811320754	53	4	53
KX434812.1_Cammou	KX434812.1_Cammou	p5_ATP8	0.22641509433962265	53	12	53
KX434812.1_Cammou	KX434812.1_Cammou	p7_COX1	0.41015625	512	210	512
KX434812.1_Cammou	KX434812.1_Cammou	p8_COX1	0.40234375	512	206	512
KX434812.1_Cammou	KX434812.1_Cammou	p10_COX2	0.35964912280701755	228	82	228
KX434812.1_Cammou	KX434812.1_Cammou	p11_COX2	0.3333333333333333	228	76	228
KX434812.1_Cammou	KX434812.1_Cammou	p13_COX3	0.3688212927756654	263	97	263
KX434812.1_Cammou	KX434812.1_Cammou	p14_COX3	0.37404580152671757	262	98	262
KX434812.1_Cammou	KX434812.1_Cammou	p16_CYTB	0.376657824933687	377	142	378
KX434812.1_Cammou	KX434812.1_Cammou	p17_CYTB	0.3448275862068966	377	130	378
KX434812.1_Cammou	KX434812.1_Cammou	p19_ND1	0.06930693069306931	303	21	303
KX434812.1_Cammou	KX434812.1_Cammou	p20_ND1	0.3234323432343234	303	98	303
KX434812.1_Cammou	KX434812.1_Cammou	p22_ND2	0.19298245614035087	342	66	343
KX434812.1_Cammou	KX434812.1_Cammou	p23_ND2	0.2982456140350877	342	102	343
KX434812.1_Cammou	KX434812.1_Cammou	p25_ND3	0.2711864406779661	118	32	118
KX434812.1_Cammou	KX434812.1_Cammou	p26_ND3	0.3305084745762712	118	39	118
KX434812.1_Cammou	KX434812.1_Cammou	p28_ND4L	0.0425531914893617	94	4	94
KX434812.1_Cammou	KX434812.1_Cammou	p29_ND4L	0.26595744680851063	94	25	94
KX434812.1_Cammou	KX434812.1_Cammou	p31_ND4	0.30493273542600896	446	136	446
KX434812.1_Cammou	KX434812.1_Cammou	p32_ND4	0.2623318385650224	446	117	446
KX434812.1_Cammou	KX434812.1_Cammou	p34_ND5	0.25402504472271914	559	142	559
KX434812.1_Cammou	KX434812.1_Cammou	p35_ND5	0.06630824372759857	558	37	558
KX434812.1_Cammou	KX434812.1_Cammou	p37_ND6	0.16766467065868262	167	28	167
KX434812.1_Cammou	KX434812.1_Cammou	p38_ND6	0.2155688622754491	167	36	167
KX434812.1_Cammou	KX434812.1_Cammou	p40_rrnl	0.21601489757914338	1074	232	1074
KX434812.1_Cammou	KX434812.1_Cammou	p41_rrns	0.2162516382699869	763	165	787
KX434813.1_Mesala2	KX434813.1_Mesala2	p1_ATP6	0.27876106194690264	226	63	226
KX434813.1_Mesala2	KX434813.1_Mesala2	p2_ATP6	0.3495575221238938	226	79	226
KX434813.1_Mesala2	KX434813.1_Mesala2	p4_ATP8	0.07547169811320754	53	4	53
KX434813.1_Mesala2	KX434813.1_Mesala2	p5_ATP8	0.3018867924528302	53	16	53
KX434813.1_Mesala2	KX434813.1_Mesala2	p7_COX1	0.4140625	512	212	512
KX434813.1_Mesala2	KX434813.1_Mesala2	p8_COX1	0.408203125	512	209	512
KX434813.1_Mesala2	KX434813.1_Mesala2	p10_COX2	0.3815789473684211	228	87	228
KX434813.1_Mesala2	KX434813.1_Mesala2	p11_COX2	0.35526315789473684	228	81	228
KX434813.1_Mesala2	KX434813.1_Mesala2	p13_COX3	0.38022813688212925	263	100	263
KX434813.1_Mesala2	KX434813.1_Mesala2	p14_COX3	0.38549618320610685	262	101	262
KX434813.1_Mesala2	KX434813.1_Mesala2	p16_CYTB	0.4021164021164021	378	152	378
